":START_ID",":END_ID","relation",":TYPE"
"Craig","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Craig","895089b308ed72472b259f038a57eb460db301730b9da4eec789b394944b8a2b","has_concept","Concept"
"Craig","aa918c6c2abfa40133b29a70001cd14ed7c0a038369b2d5eaef32cfda302b750","has_concept","Concept"
"Ingo","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Ingo","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Ingo","13fa446b7c2d31d84d6b338132cd0e98772092a7717aec2802f94dae8893aeb8","has_concept","Concept"
"Ingo","de7caeebd9e5cef572bcde4a7dc7fb589307c9321d29f0df093732ac47b52685","has_concept","Concept"
"Timon, Carl, and Satish were assigned to write a QC document for coils.","aa7f75b5a9940fab30fd3445f9b3cd5ef46fc58511fe87734bee57b2324d894c","has_concept","Concept"
"Timon, Carl, and Satish were assigned to write a QC document for coils.","fbf12f3908e4cc20411ff1cffbf9e29f2a42a247867d78f333c7f7695674e946","has_concept","Concept"
"Timon, Carl, and Satish were assigned to write a QC document for coils.","117445d535fba768094091aa34514304f539f5927c3e275e5bfbeaf0ea79111c","has_concept","Concept"
"Timon, Carl, and Satish were assigned to write a QC document for coils.","622ee7edbd215f360ede2f86175e98732bbc7a01e3f6c5ebc643c1de0819e7da","has_concept","Concept"
"Timon","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Timon","bf0bd81d041c39fa5e3dac78cd870e2c76f9e47c825eb1fd4b2d80794cf1e094","has_concept","Concept"
"Timon","8cb58e7f3607123739662774abb513a73087a4ffcab88680f4713f917bc78409","has_concept","Concept"
"Timon","0f662430a65894fcda0933e34b922f40419ad13496d5842ac849558fd592b56e","has_concept","Concept"
"Carl","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Carl","aa918c6c2abfa40133b29a70001cd14ed7c0a038369b2d5eaef32cfda302b750","has_concept","Concept"
"Carl","13fa446b7c2d31d84d6b338132cd0e98772092a7717aec2802f94dae8893aeb8","has_concept","Concept"
"Carl","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Satish","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Satish","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Satish","13fa446b7c2d31d84d6b338132cd0e98772092a7717aec2802f94dae8893aeb8","has_concept","Concept"
"Satish","aad3b6af911a14f6e9c913d666ef41b4e481eac54d9a000915da30f30c2d2774","has_concept","Concept"
"Jens was responsible for monitoring the HV tab bonding.","ecd4a5995bbbe3fe57891602886d206bcb08887367ca340f9f2843fdf5ef127a","has_concept","Concept"
"Jens was responsible for monitoring the HV tab bonding.","3f9fa84decab22650bf240db5c98969e7e5a2150decff0002424d4aa1d63b509","has_concept","Concept"
"Jens was responsible for monitoring the HV tab bonding.","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"Jens was responsible for monitoring the HV tab bonding.","568758596605e31b84cb40d1b35c52d71d812c694b86ea1671042b1416923ead","has_concept","Concept"
"Jens was responsible for monitoring the HV tab bonding.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Jens","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Jens","13b8969c479661d25b0b223b24de224d198ce2b2948c2906b57960b385a3aa91","has_concept","Concept"
"Jens","de7caeebd9e5cef572bcde4a7dc7fb589307c9321d29f0df093732ac47b52685","has_concept","Concept"
"The roll-out of the hybrid crate was expected to begin on 03/02/2020.","1be072e80cda9f215bec899560553581091616623b2d51686aeace537014fc2b","has_concept","Concept"
"The roll-out of the hybrid crate was expected to begin on 03/02/2020.","b30ac3fd2ea36d8cf819589be5e4e7600a124a23e69b2bf40a1e07a8f4de56ed","has_concept","Concept"
"The roll-out of the hybrid crate was expected to begin on 03/02/2020.","e4fe169983dc863c6e3cb65ddcdb8ef553adbe810d9a0a3eaa860764a9dca9d6","has_concept","Concept"
"The roll-out of the hybrid crate was expected to begin on 03/02/2020.","af3c5c7c0263fa1ecd6c676082b4d4a2e773d96468a5d6517e85b97f00b9911f","has_concept","Concept"
"The roll-out of the hybrid crate was expected to begin on 03/02/2020.","224c540118f34355550f8ce2f41be6cae5bfff0a6ff61429e7ec994886641a27","has_concept","Concept"
"Ash","0a5832e749e0301060c0a243abcee3b4fdb26de8a3309397bf249e5faa23a23e","has_concept","Concept"
"Ash","fcd86d0606b8baa55d05664a184b8f65e5adecbd8df9c9d2f0941d25091f3cd6","has_concept","Concept"
"Ash","215e709d89b355d4165df15cc2d5318a2f6409023235e647f5a4a3057e57956a","has_concept","Concept"
"Dave, Ankush, and Sergio were responsible for the roll-out of the module thermal cycling.","bae753a176c2857d369ffbcbf11fc2ffb3bb785ec0bdf556329aaae860cb259a","has_concept","Concept"
"Dave, Ankush, and Sergio were responsible for the roll-out of the module thermal cycling.","224c540118f34355550f8ce2f41be6cae5bfff0a6ff61429e7ec994886641a27","has_concept","Concept"
"Dave, Ankush, and Sergio were responsible for the roll-out of the module thermal cycling.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Dave, Ankush, and Sergio were responsible for the roll-out of the module thermal cycling.","7ce08964d88f37cea7f5604099566ffcb7365a9aed5f3ffddc29e24f789056bf","has_concept","Concept"
"Dave, Ankush, and Sergio were responsible for the roll-out of the module thermal cycling.","cf903a1855c521532090513271c80a25e8c445f287baebe349c9d398e92cb77e","has_concept","Concept"
"Dave","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Dave","13b8969c479661d25b0b223b24de224d198ce2b2948c2906b57960b385a3aa91","has_concept","Concept"
"Dave","36ab9cf1a664dceaf11948ff5989281c3476d986af6f459594e7199679f1f5dd","has_concept","Concept"
"Dave","13fa446b7c2d31d84d6b338132cd0e98772092a7717aec2802f94dae8893aeb8","has_concept","Concept"
"Dave","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Ankush","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Ankush","895089b308ed72472b259f038a57eb460db301730b9da4eec789b394944b8a2b","has_concept","Concept"
"Ankush","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Sergio","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Sergio","5cb2a59566f377d894d3007fd5721ade5009ac4f5f66dde8eff6f74bbc15a4d6","has_concept","Concept"
"Sergio","75fdb2818419ddee80af93c7e162d7c8eb4b7fd56daf74777d583c1788f6fcea","has_concept","Concept"
"Timon and Karol were assigned to roll out the powerboard mass tester.","d79ecd3869a0df398d9914933d3043a2397f9949fc102f0928e1fbed0390b490","has_concept","Concept"
"Timon and Karol were assigned to roll out the powerboard mass tester.","622ee7edbd215f360ede2f86175e98732bbc7a01e3f6c5ebc643c1de0819e7da","has_concept","Concept"
"Timon and Karol were assigned to roll out the powerboard mass tester.","e12913a6dd6692d975fbef7a7146b28e6df35e98f0ecaf4b77196b3ebe39cf3f","has_concept","Concept"
"Timon and Karol were assigned to roll out the powerboard mass tester.","bae753a176c2857d369ffbcbf11fc2ffb3bb785ec0bdf556329aaae860cb259a","has_concept","Concept"
"Timon and Karol were assigned to roll out the powerboard mass tester.","3d652d06737adbda621be8c29a3836a4a7506ffd8328d99d3c992af54d9a516f","has_concept","Concept"
"Karol","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Karol","bf0bd81d041c39fa5e3dac78cd870e2c76f9e47c825eb1fd4b2d80794cf1e094","has_concept","Concept"
"Karol","13b8969c479661d25b0b223b24de224d198ce2b2948c2906b57960b385a3aa91","has_concept","Concept"
"Karol","36ab9cf1a664dceaf11948ff5989281c3476d986af6f459594e7199679f1f5dd","has_concept","Concept"
"Bart and Ash were responsible for the tendering of the barrel hybrid.","9a07bb5dea22688734e8529b9d07fa6a2e19d13487c8a045a6cbf0338dba6d44","has_concept","Concept"
"Bart and Ash were responsible for the tendering of the barrel hybrid.","53e3ad797fe675cd78d05226900f793efab95edd39002cd1c8f0d2e8fddf4839","has_concept","Concept"
"Bart and Ash were responsible for the tendering of the barrel hybrid.","ed1525e4643634690facec469661927dfa2369d5957716107406cef72c676da0","has_concept","Concept"
"Bart and Ash were responsible for the tendering of the barrel hybrid.","a096bafeaf29b2a8373cec22a106dfbddafe9eb961e3b8b877262bafa53c4798","has_concept","Concept"
"Bart and Ash were responsible for the tendering of the barrel hybrid.","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"Bart","65d89a46dff6c4a406b9ba1596a435d0480459d6d123736dacf1c4ffda5181c8","has_concept","Concept"
"Bart","1ff6a536137d72c46381669f38fc5751e7b72349b2f03442810bfdf998716ff6","has_concept","Concept"
"Bart","a0c64d4455bf47ba173be521743cab4384cef6f03cfe704b32ce9b9409c75a78","has_concept","Concept"
"Carl and Timon were assigned to tender the barrel powerboard.","3e4bd7ac6a8841a9aaa8173720173f9e8656edbb22d1483933757876594efc49","has_concept","Concept"
"Carl and Timon were assigned to tender the barrel powerboard.","622ee7edbd215f360ede2f86175e98732bbc7a01e3f6c5ebc643c1de0819e7da","has_concept","Concept"
"Carl and Timon were assigned to tender the barrel powerboard.","af15fd27a1f42efc4a332084a70a0d8bc27efb6f4a3c9e69a5d546d44c242237","has_concept","Concept"
"Carl and Timon were assigned to tender the barrel powerboard.","64704a8008e16b8fcd34dade48159e4a08917b0cf886d281337bbbdbe7788048","has_concept","Concept"
"Carl and Timon were assigned to tender the barrel powerboard.","ed1525e4643634690facec469661927dfa2369d5957716107406cef72c676da0","has_concept","Concept"
"Uli, Kambiz, and Dennis were responsible for the tendering of the EC hybrid/powerboard.","7ce08964d88f37cea7f5604099566ffcb7365a9aed5f3ffddc29e24f789056bf","has_concept","Concept"
"Uli, Kambiz, and Dennis were responsible for the tendering of the EC hybrid/powerboard.","99f9e8ada21b5e2e325517ecfa399980cfc3102ad529fd763f65a3ac4810e052","has_concept","Concept"
"Uli, Kambiz, and Dennis were responsible for the tendering of the EC hybrid/powerboard.","9a07bb5dea22688734e8529b9d07fa6a2e19d13487c8a045a6cbf0338dba6d44","has_concept","Concept"
"Uli","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Uli","13b8969c479661d25b0b223b24de224d198ce2b2948c2906b57960b385a3aa91","has_concept","Concept"
"Uli","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Kambiz","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Kambiz","13fa446b7c2d31d84d6b338132cd0e98772092a7717aec2802f94dae8893aeb8","has_concept","Concept"
"Kambiz","a0f420f67493be9818b4187b6903a9c9e07924fb982dad0cac35504839741550","has_concept","Concept"
"Dennis","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Dennis","895089b308ed72472b259f038a57eb460db301730b9da4eec789b394944b8a2b","has_concept","Concept"
"Dennis","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Marc was assigned to design and roll out the EC tooling.","ab8575e45fd412ce3ff5fea0debfc05dc4561203e002506c0b605f2cfdaad2c0","has_concept","Concept"
"Marc was assigned to design and roll out the EC tooling.","bae753a176c2857d369ffbcbf11fc2ffb3bb785ec0bdf556329aaae860cb259a","has_concept","Concept"
"Marc was assigned to design and roll out the EC tooling.","61fd53edbb3e8fd5243e46b44c43fd6d707aebfab1e004ea05d5faa44016b884","has_concept","Concept"
"Marc was assigned to design and roll out the EC tooling.","224c540118f34355550f8ce2f41be6cae5bfff0a6ff61429e7ec994886641a27","has_concept","Concept"
"Marc","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Marc","895089b308ed72472b259f038a57eb460db301730b9da4eec789b394944b8a2b","has_concept","Concept"
"Marc","7c4c46234a0794aeed7858a77e90b3648eff198437306f5b730de42606a45e7e","has_concept","Concept"
"Sven was responsible for finalizing and rolling out the barrel tooling design.","65cacfd49477ee071f8e18493b91100a393be622c6226aa13df2465793cce7e8","has_concept","Concept"
"Sven was responsible for finalizing and rolling out the barrel tooling design.","224c540118f34355550f8ce2f41be6cae5bfff0a6ff61429e7ec994886641a27","has_concept","Concept"
"Sven was responsible for finalizing and rolling out the barrel tooling design.","22df1ce6491b5879627469e4976b0740b085976b49a50b4069803f18ca43589e","has_concept","Concept"
"Sven was responsible for finalizing and rolling out the barrel tooling design.","7521fc50baeb2fd01ed191698549395ccacd9534cab785173f6415a678a483c1","has_concept","Concept"
"Sven was responsible for finalizing and rolling out the barrel tooling design.","dd37b133e2d1538067bfc0c01ea01de82f36ad7d4736adc4523e73a7fd8dc933","has_concept","Concept"
"Sven","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Sven","895089b308ed72472b259f038a57eb460db301730b9da4eec789b394944b8a2b","has_concept","Concept"
"Sven","bf0bd81d041c39fa5e3dac78cd870e2c76f9e47c825eb1fd4b2d80794cf1e094","has_concept","Concept"
"Craig and Ingo would be in touch with the responsible individuals periodically for updates.","83f3b05659b1f63a829ec68723e78bd9c61183d6391bae93fda47041806f0c87","has_concept","Concept"
"Craig and Ingo would be in touch with the responsible individuals periodically for updates.","49d411870e9ef5c4727f7c9ea7e5b4eddbbbf8b3d43a9af7258c9d1358a0e16b","has_concept","Concept"
"Craig and Ingo would be in touch with the responsible individuals periodically for updates.","f0b92eeefbd422b2a946369b5c7436e0978dbc3c836b06549239ccc39550a5bd","has_concept","Concept"
"Craig and Ingo would be in touch with the responsible individuals periodically for updates.","2d1a27a1eb8cbd4ea77b76fb1aaaaac79efcb26d5784b94bea69764107ddd17f","has_concept","Concept"
"Craig and Ingo would be in touch with the responsible individuals periodically for updates.","2db00ab0702b22bce6b58b1ff7df66885fe41efd41e1aa6f06136a9a77dca899","has_concept","Concept"
"Luise provided a tutorial on uploading test results to the database.","72873113e6b011ea7037e17604029468c806b0973ef74c499d5fb469b65a69ed","has_concept","Concept"
"Luise provided a tutorial on uploading test results to the database.","065097d18b19532e01c8756c97593c103cebc2a34d90c10010cb460b56613fa9","has_concept","Concept"
"Luise provided a tutorial on uploading test results to the database.","0f3b93c8c821fdc6922eb9b583d39112b2631324d90887812211edbd8947fb88","has_concept","Concept"
"Luise provided a tutorial on uploading test results to the database.","626fb4178fba44effc5207cb54ae879e923de32046b8bbc7e39ab47f751a325f","has_concept","Concept"
"Luise provided a tutorial on uploading test results to the database.","ca6f552b7acfed35cf7da22df4b493783a54b498794b9e45fe76532ac956590c","has_concept","Concept"
"Luise","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Luise","c6c594a22e0d7b8f9503b274c068f963556683d7037973d7b48f6b7609d03677","has_concept","Concept"
"Luise","36ab9cf1a664dceaf11948ff5989281c3476d986af6f459594e7199679f1f5dd","has_concept","Concept"
"Luise","13b8969c479661d25b0b223b24de224d198ce2b2948c2906b57960b385a3aa91","has_concept","Concept"
"Luise","36ab9cf1a664dceaf11948ff5989281c3476d986af6f459594e7199679f1f5dd","has_concept","Concept"
"Luise","aad3b6af911a14f6e9c913d666ef41b4e481eac54d9a000915da30f30c2d2774","has_concept","Concept"
"Strip Module Meeting Minutes","b96cb1c1003e41e5d515745df5e20bb40023f31af694d8c0138f22cc27868b40","has_concept","Concept"
"Strip Module Meeting Minutes","21c49802605967ebecf4ff46085fd7e067c19f06e387e6bd09288ad64140cefb","has_concept","Concept"
"appear","cb59aaf6854796209eb2b19aa1b54fad87f35f9b6eac5100b42138893073c23b","has_concept","Concept"
"appear","e56ab7e6bdaa95aa51095796b9a224a83c7f26d16bb917f9fe8982a173ea3045","has_concept","Concept"
"appear","4f66e9989a536412978c1ac7f402b22bc87c717969aa896f23713be93024762a","has_concept","Concept"
"google docs","b96cb1c1003e41e5d515745df5e20bb40023f31af694d8c0138f22cc27868b40","has_concept","Concept"
"google docs","7bbe9da64eafe9e1e9b9350fdcb7004887e2c80474fd03aa1468b1103e8424f7","has_concept","Concept"
"google docs","e1570abbf8ae7a0e7761be1ee9df7e697d2f4c0998f0bed5e6e5048c46974852","has_concept","Concept"
"minutes","f40d2ba40494c39d90e673688bbd1c5242ab60ccd87288cc180d5cad489844d9","has_concept","Concept"
"minutes","e6083588da3252c0b37501e61ae047082cb91171fac07e9b68d219f9e9d9f786","has_concept","Concept"
"minutes","a66e401e4d6cd68d549a09633fa070f6963b02307022d48953685ac0844891b3","has_concept","Concept"
"action list","ed1525e4643634690facec469661927dfa2369d5957716107406cef72c676da0","has_concept","Concept"
"action list","dabff38640f3ca019cde08309b722fcb7e20106449b514c63cc5ff2608e031bd","has_concept","Concept"
"important","9b411c4da512a148e16152665e49eb7044c7bd8768219acaa621a0fe8639fb5d","has_concept","Concept"
"important","ed1525e4643634690facec469661927dfa2369d5957716107406cef72c676da0","has_concept","Concept"
"important","1e1e4b2268f3ea2d9229a6ff5167e466092e11d380cfca2b06a301f24e5d0bc7","has_concept","Concept"
"important","b61430ba5d4ac909199a742417f92fa4ad5dbf0577dcb1498c7972e08ae1389c","has_concept","Concept"
"QC groups","dc9cc02dc34a192b7528c2d0cf5b2e570986cbc9ad823e5488098672c7bd9933","has_concept","Concept"
"QC groups","ae56664ec0435b8776dd5242b1deaaeb45a746be13cb38f63b07792c2a7af24a","has_concept","Concept"
